material_id,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,density,vpa,packing fraction
mp-7542,0.0472979330952387,15.0,32.0,17.0,19.25,6.375,15.0,79.0,83.0,4.0,82.0,1.5,83.0,30.973762,72.64,41.666238,41.3903215,15.62483925,30.973762,317.3,1211.4,894.1000000000001,540.825,335.2875,317.3,14.0,15.0,1.0,14.75,0.375,15.0,3.0,4.0,1.0,3.25,0.375,3.0,107.0,120.0,13.0,110.25,4.875,107.0,2.01,2.19,0.1800000000000001,2.145,0.0675,2.19,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.75,0.375,3.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,7.25,3.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,22.5702380952,23.005,0.4347619047999984,22.6789285714,0.1630357142999994,22.5702380952,0.383,1.625,1.242,1.3145,0.46575,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,57.75,83.625,2.0,3.753104263344292,18.31290609141397,0.2832374252824096
mp-7524,0.0612669591666676,15.0,41.0,26.0,30.0,10.0,15.0,47.0,89.0,42.0,73.0,17.333333333333332,47.0,30.973762,92.90638,61.932618,67.61338066666667,24.42641244444444,30.973762,317.3,2750.0,2432.7,1187.1,1041.9333333333334,317.3,5.0,16.0,11.0,12.0,4.666666666666667,5.0,3.0,5.0,2.0,4.0,0.6666666666666666,3.0,107.0,164.0,57.0,130.33333333333334,22.444444444444446,107.0,1.6,2.55,0.9499999999999996,2.1133333333333333,0.3422222222222221,1.6,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555554,0.0,0.0,10.0,10.0,4.666666666666667,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,11.0,8.666666666666666,4.888888888888888,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.0,2.0,2.0,18.18,25.92,7.740000000000002,22.2234126984,2.695608465600001,18.18,0.0,1.625,1.625,0.8079999999999999,0.5446666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,81.66666666666667,98.22222222222224,2.0,6.322763664170192,17.757212849026402,0.4379340993038952
mp-7502,0.0058207128571412,8.0,50.0,42.0,23.142857142857142,15.346938775510203,8.0,3.0,87.0,84.0,61.0,33.142857142857146,87.0,15.9994,118.71,102.7106,51.94497142857143,38.15144489795917,15.9994,54.8,505.08,450.28,263.94571428571425,179.2677551020408,54.8,1.0,16.0,15.0,11.142857142857142,5.795918367346938,16.0,2.0,5.0,3.0,3.4285714285714284,1.2244897959183674,2.0,66.0,203.0,137.0,126.0,51.42857142857143,66.0,0.82,3.44,2.62,2.268571428571428,1.0040816326530613,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,4.0,4.0,2.2857142857142856,1.469387755102041,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,13.0,6.857142857142857,4.081632653061225,6.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,4.0,4.0,2.0,1.1428571428571428,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2857142857142856,0.979591836734694,2.0,9.105,73.1066666667,64.00166666669999,34.29976190477142,22.175374149673463,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,110.85714285714286,84.73469387755101,12.0,4.067215675749972,21.20778964473546,0.791211391781658
mp-7544,0.0,14.0,44.0,30.0,32.666666666666664,12.444444444444445,14.0,44.0,78.0,34.0,59.333333333333336,12.444444444444445,44.0,28.0855,101.07,72.9845,73.45983333333334,30.249555555555556,28.0855,1687.0,2607.0,920.0,2140.6666666666665,310.88888888888886,1687.0,4.0,14.0,10.0,8.666666666666666,3.555555555555556,4.0,3.0,5.0,2.0,4.333333333333333,0.8888888888888888,3.0,111.0,175.0,64.0,144.0,22.0,111.0,1.33,2.2,0.8700000000000001,1.81,0.32,1.33,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,7.0,7.0,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,3.6666666666666665,2.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,13.51,23.195,9.685,19.048333333333336,3.6922222222222234,13.51,0.0,0.773,0.773,0.2576666666666666,0.3435555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,205.0,14.666666666666666,194.0,7.680900914027994,15.8813301475571,0.6375742813332693
mp-7523,0.0,7.0,90.0,83.0,49.2,33.760000000000005,7.0,16.0,90.0,74.0,57.2,32.96,16.0,14.0067,232.03806,218.03136,123.937904,87.9449632,14.0067,63.05,2023.0,1959.95,978.952,835.2384,63.05,3.0,16.0,13.0,10.4,5.92,3.0,2.0,7.0,5.0,4.6,2.08,2.0,71.0,206.0,135.0,138.4,54.08,71.0,1.3,3.04,1.74,2.156,0.7072,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,1.6,0.0,0.0,10.0,10.0,2.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,6.8,3.68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,1.28,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.8,2.56,3.0,14.76875,34.7633333333,19.9945833333,25.80816666666,8.831533333328,14.76875,0.0,6.437,6.437,2.6676,3.01552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,198.0,21.6,194.0,9.265666788437573,22.21143242155809,0.564148958080987
mp-7506,0.0547373332499994,14.0,24.0,10.0,20.25,4.6875,24.0,49.0,78.0,29.0,59.875,13.59375,49.0,28.0855,51.9961,23.9106,43.029625,11.20809375,51.9961,1687.0,2180.0,493.0,1995.125,231.09375,2180.0,6.0,14.0,8.0,9.0,3.75,6.0,3.0,4.0,1.0,3.625,0.46875,4.0,111.0,139.0,28.0,128.5,13.125,139.0,1.66,1.9,0.24,1.7499999999999998,0.1124999999999999,1.66,1.0,2.0,1.0,1.375,0.46875,1.0,0.0,2.0,2.0,0.75,0.9375,0.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.25,0.9375,6.0,0.0,1.0,1.0,0.625,0.46875,1.0,0.0,4.0,4.0,1.5,1.875,0.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.25,0.9375,6.0,11.19,20.44,9.250000000000002,14.65875,4.335937500000001,11.19,0.0,0.773,0.773,0.289875,0.3623437499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,229.0,2.0,228.25,0.9375,229.0,6.203104124137699,11.51880929346957,0.80516179024083
mp-7541,0.0,15.0,50.0,35.0,23.75,13.125,15.0,80.0,83.0,3.0,82.25,1.125,83.0,30.973762,118.71,87.73623799999999,52.9078215,32.90108925,30.973762,317.3,505.08,187.78,364.245,70.41749999999999,317.3,14.0,15.0,1.0,14.75,0.375,15.0,3.0,5.0,2.0,3.5,0.75,3.0,107.0,139.0,32.0,115.0,12.0,107.0,1.96,2.19,0.2299999999999999,2.1325000000000003,0.0862499999999998,2.19,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.75,0.375,3.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,7.25,3.375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.25,0.375,3.0,22.5702380952,33.285,10.714761904799996,25.2489285714,4.018035714299999,22.5702380952,0.0,1.625,1.625,1.21875,0.609375,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,141.0,139.0,36.75,52.125,2.0,4.128035424629071,21.282643101370645,0.2976183577357734
mp-7582,0.0175934431250004,16.0,32.0,16.0,21.33333333333333,7.111111111111111,16.0,79.0,88.0,9.0,85.0,4.0,88.0,32.065,72.64,40.575,45.59,18.03333333333333,32.065,388.36,1211.4,823.0400000000001,662.7066666666667,365.7955555555556,388.36,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,3.0,4.0,1.0,3.333333333333333,0.4444444444444445,3.0,105.0,120.0,15.0,110.0,6.666666666666667,105.0,2.01,2.58,0.5700000000000003,2.39,0.2533333333333334,2.58,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.666666666666666,3.555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,23.005,25.786875,2.7818749999999994,24.859583333333333,1.2363888888888883,25.786875,0.383,2.202,1.819,1.5956666666666666,0.8084444444444445,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,121.66666666666669,68.8888888888889,70.0,3.1347546486895714,24.14988879072545,0.2285560735812506
mp-7554,0.0582987335416662,3.0,79.0,76.0,36.0,28.5,3.0,1.0,80.0,79.0,53.75,26.375,1.0,6.941,196.966569,190.025569,86.73064224999999,71.10764225,6.941,453.69,1337.33,883.6399999999999,804.775,325.39,453.69,1.0,14.0,13.0,7.0,5.5,1.0,2.0,6.0,4.0,4.0,1.5,2.0,128.0,141.0,13.0,136.0,4.0,128.0,0.98,2.54,1.56,1.6975,0.5525,0.98,1.0,2.0,1.0,1.5,0.5,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,3.5,5.25,0.0,1.0,25.0,24.0,10.5,9.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5,1.25,0.0,16.5933333333,33.285,16.691666666699998,22.367083333325,5.720416666675,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,229.0,88.0,197.25,29.75,141.0,7.619968730582489,18.900290148256204,0.6611441190229665
mp-7568,0.0,51.0,90.0,39.0,64.0,17.333333333333332,51.0,16.0,85.0,69.0,62.0,30.666666666666668,85.0,121.76,232.03806,110.27806,158.51935333333333,49.012471111111104,121.76,903.78,2023.0,1119.22,1276.8533333333332,497.4311111111111,903.78,3.0,15.0,12.0,11.0,5.333333333333333,15.0,5.0,7.0,2.0,5.666666666666667,0.888888888888889,5.0,139.0,206.0,67.0,161.33333333333334,29.777777777777786,139.0,1.3,2.05,0.7499999999999998,1.7999999999999998,0.3333333333333332,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,2.0,10.0,8.0,7.333333333333333,3.555555555555556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,11.333333333333334,4.888888888888888,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.666666666666667,2.2222222222222223,3.0,31.56,32.37,0.8099999999999987,31.83,0.3599999999999994,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,185.66666666666663,26.222222222222214,166.0,8.832508853030225,29.802130263319984,0.5588988114713096
mp-7575,0.0,3.0,30.0,27.0,13.333333333333334,11.111111111111112,3.0,1.0,82.0,81.0,50.66666666666666,33.111111111111114,1.0,6.941,65.38,58.43899999999999,28.7759,24.40273333333333,6.941,63.05,692.68,629.63,403.13999999999993,226.7266666666667,63.05,1.0,15.0,14.0,9.333333333333334,5.5555555555555545,1.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,71.0,128.0,57.0,107.0,24.0,71.0,0.98,3.04,2.06,1.89,0.7666666666666666,0.98,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,6.0,4.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3333333333333333,1.111111111111111,0.0,13.96,16.5933333333,2.6333333332999977,15.1073611111,0.990648148133332,13.96,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,205.66666666666663,15.555555555555552,194.0,4.982091084640691,9.59427623038902,0.8416959989617816
mp-7569,0.0010042937500003,9.0,33.0,24.0,13.25,6.375,9.0,3.0,93.0,90.0,80.625,19.40625,93.0,18.9984032,74.9216,55.9231968,28.5012899,14.25433005,18.9984032,53.5,1090.0,1036.5,218.44125,247.411875,53.5,1.0,17.0,16.0,14.75,3.4375,17.0,2.0,4.0,2.0,2.5,0.75,2.0,57.0,203.0,146.0,83.0,39.0,57.0,0.82,3.98,3.16,3.36,0.93,3.98,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,5.0,5.0,4.125,1.3125,5.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,7.25,1.9375,7.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.125,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.25,0.4375,1.0,9.7075,73.1066666667,63.3991666667,19.190833333337498,14.225000000006249,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,60.625,68.4375,15.0,3.4167029874127914,13.851805547020197,0.4883339654997261
mp-7574,0.0,5.0,42.0,37.0,20.0,14.666666666666666,5.0,50.0,73.0,23.0,65.0,10.0,50.0,10.811,95.96,85.149,44.58417953333333,34.25054697777777,10.811,933.47,2896.0,1962.53,2059.1566666666668,750.4577777777777,933.47,6.0,13.0,7.0,10.666666666666666,3.111111111111111,6.0,2.0,5.0,3.0,3.333333333333333,1.1111111111111112,2.0,84.0,154.0,70.0,119.66666666666669,23.77777777777777,84.0,1.61,2.16,0.55,1.9366666666666668,0.2177777777777777,1.61,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,5.333333333333333,0.4444444444444443,5.0,7.1725,16.48,9.3075,13.114166666666668,3.961111111111111,7.1725,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,206.66666666666663,27.111111111111114,166.0,6.405741263406688,11.55568085980066,0.6785615512896908
mp-7572,0.0,8.0,16.0,8.0,10.0,2.6666666666666665,8.0,68.0,88.0,20.0,84.0,5.333333333333333,87.0,15.9994,32.065,16.065599999999996,20.061266666666665,5.415822222222221,15.9994,54.8,923.0,868.2,255.09333333333336,267.0577777777778,54.8,2.0,16.0,14.0,13.666666666666666,3.888888888888889,16.0,2.0,3.0,1.0,2.333333333333333,0.4444444444444445,2.0,66.0,141.0,75.0,85.0,25.33333333333333,66.0,1.31,3.44,2.13,2.9416666666666664,0.6644444444444445,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.333333333333333,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.333333333333333,1.1111111111111114,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,9.105,25.786875,16.681874999999998,14.1828125,6.770416666666666,9.105,0.0,2.202,2.202,0.367,0.6116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,52.0,53.333333333333336,12.0,3.039900205590349,10.958424559714516,0.3337625733105013
mp-7573,0.0,5.0,74.0,69.0,37.0,29.6,5.0,51.0,72.0,21.0,60.8,8.959999999999999,51.0,10.811,183.84,173.029,89.64703899999999,75.3543688,10.811,1768.0,3695.0,1927.0,2770.8,739.36,2348.0,6.0,13.0,7.0,9.4,2.88,6.0,2.0,6.0,4.0,4.0,1.6,2.0,84.0,162.0,78.0,123.6,31.68,84.0,1.88,2.36,0.48,2.136,0.1791999999999999,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,7.0,7.0,3.0,2.4,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,3.0,20.0,17.0,11.0,7.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,6.0,6.0,3.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.0,0.8,5.0,7.1725,16.05,8.877500000000001,11.338,3.7696,7.1725,0.0,1.524,1.524,0.6096,0.7315200000000001,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,166.0,229.0,63.0,196.8,25.76,166.0,14.614539274168504,10.18591197983314,0.7080930159367744
mp-7583,0.0195370300000004,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,78.0,88.0,10.0,84.66666666666667,4.444444444444443,88.0,28.0855,32.065,3.979499999999998,30.7385,1.7686666666666655,32.065,388.36,1687.0,1298.64,821.2400000000001,577.1733333333333,388.36,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,3.0,3.0,0.0,3.0,0.0,3.0,105.0,111.0,6.0,107.0,2.6666666666666665,105.0,1.9,2.58,0.6800000000000002,2.353333333333333,0.3022222222222222,2.58,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,20.44,25.786875,5.346874999999997,24.004583333333333,2.376388888888888,25.786875,0.773,2.202,1.4289999999999998,1.7256666666666665,0.6351111111111112,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,227.0,157.0,122.33333333333331,69.77777777777777,70.0,2.284895920380672,22.339083244322808,0.2081980419629113
mp-7586,0.0841833362499997,6.0,28.0,22.0,22.5,8.25,28.0,61.0,77.0,16.0,65.0,6.0,61.0,12.0107,58.6934,46.6827,47.022725,17.5060125,58.6934,1728.0,3823.0,2095.0,2251.75,785.625,1728.0,10.0,14.0,4.0,11.0,1.5,10.0,2.0,4.0,2.0,3.5,0.75,4.0,76.0,124.0,48.0,112.0,18.0,124.0,1.91,2.55,0.6399999999999999,2.07,0.2399999999999999,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,8.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,8.5,2.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.75,2.0,5.64,10.32,4.680000000000001,9.15,1.755,10.32,0.0,4.496,4.496,1.124,1.6860000000000002,0.0,0.0,0.5953947,0.5953947,0.446546025,0.2232730125,0.5953947,194.0,225.0,31.0,217.25,11.625,225.0,8.149470570570449,9.58136744140859,0.8442098515269211
mp-7577,0.0,14.0,27.0,13.0,20.5,6.5,14.0,58.0,78.0,20.0,68.0,10.0,58.0,28.0855,58.933195,30.847695,43.5093475,15.4238475,28.0855,1687.0,1768.0,81.0,1727.5,40.5,1687.0,9.0,14.0,5.0,11.5,2.5,9.0,3.0,4.0,1.0,3.5,0.5,3.0,111.0,126.0,15.0,118.5,7.5,111.0,1.88,1.9,0.02,1.89,0.01,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.5,2.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.5,0.5,3.0,10.245,20.44,10.195000000000002,15.3425,5.097500000000001,10.245,0.0,0.773,0.773,0.3865,0.3865,0.0,0.0,1.5484712,1.5484712,0.7742356,0.7742356,0.0,194.0,227.0,33.0,210.5,16.5,194.0,6.863918808017789,10.525907052188934,0.7543898299657408
